A,B,C,D
0.0045582354,-0.22576237,0.017207041,-0.0034276843
-0.0057365596,-0.23520505,0.034000188,-0.029325187
-0.00906685,-0.24987143,0.03853616,-0.037186325
0.0019379258,-0.20944989,0.019907653,-0.009185851
-0.0034398735,-0.17845643,0.028284222,-0.022589505
-0.0023602545,-0.1565556,0.025568962,-0.019323528
-0.003983468,-0.18302453,0.028607756,-0.023564637
-0.0061369836,-0.17148441,0.03084457,-0.028309286
-0.005204469,-0.16155487,0.029926062,-0.026338637
-0.007756442,-0.16386771,0.034041286,-0.032745123
0.0037148893,-0.13593698,0.01731801,-0.0052298903
-0.0074491203,-0.15568018,0.032808304,-0.03160268
-0.0042891204,-0.13244241,0.028444648,-0.024149477
0.00618279,-0.109184444,0.014378697,0.00020813942
0.005026549,-0.14477712,0.01575911,-0.002211094
-0.0028612018,-0.18510443,0.0277946,-0.021364272
-0.011569232,-0.19955504,0.04023376,-0.042213976
-0.0029536784,-0.17778504,0.026207834,-0.020590723
-0.006007999,-0.16971898,0.031929195,-0.028794587
-0.0034571886,-0.17121184,0.027186751,-0.021938026
-0.005759895,-0.18633795,0.0321092,-0.028436124
-0.006341189,-0.21140438,0.03427738,-0.030552328
0.0070867836,-0.2028898,0.013040021,0.0028833747
0.01798296,-0.14042234,-0.0023987293,0.028581023
0.022977859,-0.059054375,-0.010071829,0.041206658
0.01279971,-0.10493821,0.0049324185,0.01603496
0.004447609,-0.13844448,0.015856937,-0.0031907558
-0.009845823,-0.17792505,0.037244022,-0.03785163
-0.008858651,-0.18414778,0.035926193,-0.035496175
-0.0021372736,-0.16149062,0.025941819,-0.019193113
-0.0127464235,-0.21084583,0.042924732,-0.04561037
-0.0088713765,-0.20932585,0.035990715,-0.035495996
-0.021477789,-0.20921302,0.063011795,-0.071367025
-0.013146937,-0.22531366,0.043958783,-0.046832263
-0.009831727,-0.23313308,0.03981486,-0.039163828
-0.00895974,-0.25334066,0.038030714,-0.036700368
-0.013390034,-0.25878412,0.045515537,-0.048080385
-0.00052925944,-0.23835528,0.026698798,-0.01687336
-0.00084733963,-0.2449975,0.02738139,-0.01772827
-0.009313971,-0.28887123,0.041559696,-0.039402187
-0.008854628,-0.28727674,0.039809525,-0.03759402
-0.014683038,-0.27484238,0.055180997,-0.056078494
0.02258858,-0.20305067,-0.009107545,0.03996283
0.03799045,0.090111494,-0.025185972,0.07290846
0.006397158,-0.21053952,0.015244663,0.0005109906
-0.0081991255,-0.24659765,0.036653966,-0.034689486
-0.008027256,-0.23766088,0.03632182,-0.03423381
0.01034984,-0.17015755,0.0074725896,0.011065781
-0.0114554465,-0.2078464,0.04052624,-0.04219228
-0.009727925,-0.2028929,0.03780958,-0.03792
-0.01196146,-0.21732628,0.042225093,-0.044006765
-0.0054293275,-0.20343721,0.031074852,-0.027206063
-0.007225722,-0.22128075,0.03572938,-0.0327276
-0.013427466,-0.2548837,0.045573026,-0.048170924
-0.017810106,-0.24552959,0.0583421,-0.06280321
-0.015598953,-0.25489247,0.04980275,-0.054108262
-0.01740253,-0.23678088,0.052619547,-0.058636725
-0.015594602,-0.24132204,0.04853341,-0.05337137
-0.018348604,-0.22936386,0.05462867,-0.06133473
-0.017263979,-0.22262043,0.050905675,-0.057421327
-0.016076207,-0.22778803,0.04759261,-0.05359161
-0.0052545667,-0.1728003,0.029507428,-0.026126325
-0.008080989,-0.14521545,0.03368637,-0.03309369
-0.011121422,-0.1482197,0.038134187,-0.040454745
-0.009693116,-0.15606976,0.037084013,-0.03763646
-0.018435538,-0.19367093,0.050195694,-0.058906257
-0.01070255,-0.17555678,0.038344443,-0.039857805
-0.023550719,-0.18754631,0.06538975,-0.076049864
-0.02067104,-0.19927841,0.057225317,-0.066595376
-0.021030158,-0.18974566,0.05727327,-0.067211986
-0.009127617,-0.13760471,0.03527847,-0.035744607
-0.016090482,-0.1435206,0.045542926,-0.05262828
-0.014167547,-0.1472745,0.043281496,-0.0483101
-0.0069234967,-0.11558509,0.03203857,-0.030452967
-0.0056618154,-0.13003755,0.030596167,-0.027572632
-0.0057736933,-0.15779221,0.031401813,-0.0281896
-0.018266052,-0.20271331,0.052745372,-0.060168564
-0.013967305,-0.20939809,0.04398197,-0.048187435
-0.019320428,-0.21720654,0.056998223,-0.064325154
-0.018472672,-0.2255255,0.055130273,-0.061855257
-0.014493167,-0.23518723,0.04647115,-0.05043477
-0.020537227,-0.23018414,0.06268266,-0.0696733
-0.017831773,-0.23303944,0.05384171,-0.060064852
-0.017611265,-0.23568463,0.053067833,-0.059243917
-0.018776894,-0.21985775,0.055354714,-0.06247455
-0.009649485,-0.22715092,0.040091723,-0.0391652
-0.014401615,-0.25753903,0.046631098,-0.05031377
0.020604402,-0.12126285,-0.012780726,0.039639175
-0.011424929,-0.22764081,0.040438414,-0.04203546
-0.015760154,-0.22845721,0.04741624,-0.052976966
-0.01260823,-0.20782763,0.041456938,-0.044546485
-0.018697292,-0.20789188,0.053384453,-0.06119007
-0.018542677,-0.20226371,0.052612484,-0.060507
-0.011710405,-0.18276042,0.040854752,-0.042922616
-0.013145864,-0.20419359,0.043727994,-0.04675728
-0.015513867,-0.2256149,0.04740742,-0.052624285
-0.0048770607,-0.19858277,0.029334098,-0.025384009
-0.016949981,-0.20279968,0.048168212,-0.055345
-0.017734677,-0.19004917,0.049158752,-0.05719942
-0.005914867,-0.13560236,0.030474812,-0.027885616
0.007979751,-0.08138931,0.012084469,0.0042319894
-0.002222985,-0.13591301,0.025678843,-0.01928991
-0.016291171,-0.1856088,0.04761225,-0.054050982
-0.018695116,-0.19322306,0.053519994,-0.061349392
-0.014126092,-0.2012155,0.045020133,-0.049084842
-0.008463651,-0.21343935,0.037475944,-0.035766304
0.022261202,-0.09239638,-0.012630135,0.041927278
0.10246149,0.32751536,-0.08774182,0.20566094
-0.011203289,-0.42211592,0.0069653243,-0.018533826
-0.009265482,-0.4141965,0.0063378513,-0.0153185725
-0.010402828,-0.45259243,0.0060775727,-0.01692909
-0.009888291,-0.40492517,0.006110698,-0.016014814
-0.010658592,-0.40144777,0.0067329407,-0.01751399
-0.0046337545,-0.41352284,0.0031652749,-0.0065925717
-0.01125291,-0.402588,0.007178709,-0.018664062
-0.012282282,-0.4018258,0.007975325,-0.020660639
-0.011329919,-0.39945054,0.007265955,-0.018818796
-0.0126950145,-0.3978393,0.008327782,-0.021467626
-0.012940764,-0.39728594,0.008521289,-0.02194494
-0.009331375,-0.40502954,0.0056824833,-0.014935136
-0.0074084103,-0.41590464,0.0041094422,-0.011188805
-0.008915514,-0.39288068,0.0054724514,-0.014150202
-0.005162567,-0.40885705,0.0039089173,-0.007823706
-0.0033724606,-0.4043554,0.006697178,-0.0071176887
-0.0038719177,-0.40433824,0.005299762,-0.0068950057
-0.0117369,-0.39695942,0.0076005757,-0.019612014
-0.012504131,-0.4054907,0.008112654,-0.021084368
-0.012297422,-0.40399444,0.007967472,-0.02068621
-0.010713428,-0.40130842,0.0067762434,-0.017620504
-0.013024509,-0.39656007,0.008592069,-0.022108495
-0.009348959,-0.4091286,0.005659163,-0.014962077
-0.012880564,-0.40331185,0.008421034,-0.021817744
-0.012509316,-0.40233016,0.0081450045,-0.021099865
-0.0102541745,-0.41419673,0.006308228,-0.016707897
-0.007909447,-0.42345768,0.004426062,-0.012146831
-0.010287523,-0.43480837,0.0061487556,-0.016736567
-0.010306805,-0.4316535,0.0061918944,-0.016779482
-0.009985596,-0.4273218,0.005984336,-0.016164422
-0.009353429,-0.42292798,0.005538732,-0.014946759
-0.010513097,-0.42838925,0.00637947,-0.017185092
-0.010764033,-0.4290188,0.0065663457,-0.017670333
-0.008844465,-0.4415431,0.0049811155,-0.013927698
-0.008113593,-0.44716418,0.0043698847,-0.01250118
-0.0068585873,-0.44451785,0.003430754,-0.010073125
-0.0075689554,-0.44314015,0.003988117,-0.011452496
-0.008286148,-0.4399264,0.0045672357,-0.012848258
-0.0072475076,-0.4226529,0.003925413,-0.010865092
-0.00831911,-0.44045293,0.004587829,-0.01291126
-0.008402884,-0.44074416,0.00464949,-0.013073146
-0.0057337284,-0.44146222,0.0025951266,-0.007898092
-0.007373333,-0.44917786,0.0037838519,-0.011062801
-0.005110413,-0.4470669,0.0020665526,-0.0066800714
-0.005109191,-0.48059964,0.0017646253,-0.006619394
-0.0073263943,-0.48770428,0.0034019947,-0.010904729
-0.00596419,-0.48283443,0.0024005473,-0.008272707
-0.005221069,-0.48507446,0.0018102527,-0.0068283677
-0.006338477,-0.4783039,0.0027284026,-0.009006143
-0.0058985054,-0.48543602,0.0023268014,-0.008140862
-0.0048665404,-0.47988194,0.0015848875,-0.0061502457
-0.005791694,-0.47301102,0.0023563951,-0.007955492
-0.0048042834,-0.48317847,0.0015075505,-0.006023824
-0.0028631985,-0.48078036,3.9756298e-05,-0.0022654533
-0.0034735799,-0.49708024,0.0003617406,-0.0034201741
-0.0038594306,-0.49552116,0.00067177415,-0.004170835
-0.0038590431,-0.49232465,0.00070017576,-0.004175663
-0.0054760873,-0.47885537,0.0020617694,-0.007333517
-0.002465248,-0.4928397,-0.00037384033,-0.0014730096
-0.003310591,-0.5144837,8.045137e-05,-0.0030739307
-0.0032704473,-0.5252535,-4.7028065e-05,-0.0029773116
-0.00016781688,-0.50478876,-0.0022438169,0.0030010343
-0.0032432675,-0.524335,-5.9634447e-05,-0.00292629
-0.0029442608,-0.5377183,-0.0004091859,-0.0023233294
-0.0033290684,-0.5231205,1.7106533e-05,-0.0030947328
0.0094251335,-0.5224842,-0.009762883,0.021626532
-0.0005708933,-0.4748329,-0.0016656518,0.002167523
-0.0041314363,-0.48059165,0.0010145009,-0.0047240853
-0.004869193,-0.46491063,0.0017212927,-0.006181419
0.008910209,-0.48981982,-0.009074584,0.02057147
0.018926233,-0.51846445,-0.01701656,0.040036142
0.012585372,-0.52552503,-0.012214899,0.027757525
-0.0022957027,-0.4819062,-0.00040578842,-0.0011634827
-0.0030614734,-0.49316964,8.0645084e-05,-0.0026281476
-0.0032095313,-0.5218384,-6.309152e-05,-0.0028652549
0.0011675954,-0.5404553,-0.0035885721,0.005651653
-0.005486816,-0.53139937,0.0015983284,-0.0072627664
-0.0031880736,-0.5533128,-0.00036212802,-0.002768755
-0.005872041,-0.54601085,0.001762718,-0.007984042
-0.005407363,-0.560048,0.0012801886,-0.007058859
-0.004807085,-0.5719993,0.0007123649,-0.0058745146
-0.006559342,-0.5808221,0.001977563,-0.009255588
-0.00598225,-0.5768318,0.0015705824,-0.008143902
-0.0058798194,-0.5772761,0.00148803,-0.0079446435
-0.006420642,-0.5793585,0.0018842816,-0.0089892745
-0.008605808,-0.5867801,0.0034942478,-0.013212025
-0.0075923502,-0.59701693,0.0026247501,-0.011229694
-0.009940952,-0.5981466,0.004416585,-0.01578015
-0.0077773035,-0.59551567,0.0027801394,-0.011590898
-0.008602709,-0.59213597,0.0034437776,-0.013196707
-0.0054713786,-0.5763852,0.0011826456,-0.0071544647
-0.0064967573,-0.59107685,0.0018374622,-0.009116411
-0.008080691,-0.5902201,0.00306046,-0.012188137
-0.007688135,-0.5995561,0.0026754737,-0.011411011
-0.009112209,-0.59702563,0.0037907958,-0.014175773
-0.008629024,-0.57876587,0.0035839826,-0.013270974
-0.007419139,-0.5809556,0.0026360601,-0.010922015
-0.0053025186,-0.57516086,0.0010640621,-0.006829262
-0.0061579645,-0.5710303,0.0017575175,-0.008494675
-0.0025286376,-0.5491733,-0.00083090365,-0.0014978051
-0.00342533,-0.5593661,-0.00023443997,-0.0032181144
-0.0063916743,-0.5787947,0.0018671155,-0.00893414
-0.0064985454,-0.57690316,0.001966089,-0.009144604
-0.0067516863,-0.57071733,0.0022158474,-0.009646058
-0.0018992722,-0.56678355,-0.0014718473,-0.00024718046
0.0006636083,-0.5375194,-0.0031755567,0.0046696663
-0.0014550984,-0.51575494,-0.0013545752,0.0005249381
-0.003320098,-0.49937692,0.0002233684,-0.0031186938
-0.008395702,-0.4994907,0.0041166097,-0.012956858
-0.008498102,-0.498926,0.00420025,-0.013156295
-0.008700281,-0.49625623,0.004379362,-0.013552904
-0.007696539,-0.51026607,0.0034834445,-0.011582792
-0.009269863,-0.53051597,0.0045088083,-0.014597237
-0.0049147904,-0.49614793,0.0014758706,-0.0062153935
-0.004568398,-0.45977145,0.0015366673,-0.0056073666
-0.0058861673,-0.43828,0.0027406663,-0.008199155
-0.006066233,-0.46917188,0.0026014894,-0.0084943175
-0.004436016,-0.49619037,0.0011081696,-0.005287349
-0.00571084,-0.46076554,0.0024042726,-0.00782007
-0.008089691,-0.42521882,0.0045485497,-0.012493134
-0.008987367,-0.44027817,0.005102113,-0.014206946
-0.00738886,-0.43397385,0.0039322674,-0.011119425
-0.0046726763,-0.4621178,0.0015956163,-0.005805433
-0.00938192,-0.4446324,0.0053657442,-0.014964104
-0.009764254,-0.4328618,0.0057647526,-0.015725672
-0.00954169,-0.44051188,0.005525321,-0.015280962
-0.01091516,-0.42957056,0.0066773444,-0.017962337
-0.011500627,-0.425332,0.0071645826,-0.01910454
-0.012600809,-0.40672362,0.0081757605,-0.02126956
-0.010855049,-0.4052986,0.00684911,-0.017888129
-0.010325789,-0.42343783,0.006280184,-0.016830623
-0.011749655,-0.42701507,0.0073405504,-0.019584298
-0.010797769,-0.43463242,0.0065418184,-0.017725945
-0.0113301575,-0.43172985,0.006976366,-0.018763006
-0.012715429,-0.42874122,0.008066028,-0.021453321
-0.013171196,-0.40658903,0.0086146,-0.022375405
-0.01169157,-0.3923118,0.0076075196,-0.019532263
-0.008145958,-0.41150892,0.004714787,-0.012626052
-0.012135297,-0.40628785,0.007822484,-0.02036792
-0.011088252,-0.4308763,0.0067984164,-0.018295527
-0.010826796,-0.4392532,0.0065226257,-0.017774165
-0.012276888,-0.42981,0.007719964,-0.020601451
-0.012653917,-0.41500163,0.008142173,-0.021358073
-0.013159871,-0.41465986,0.008533448,-0.022339404
-0.012249947,-0.42825824,0.0077132434,-0.02055192
-0.010987878,-0.43304205,0.006701961,-0.018097222
-0.010686129,-0.4506142,0.006312698,-0.017481625
-0.008916348,-0.46370584,0.0048373044,-0.01402837
-0.007193178,-0.47894943,0.0033783913,-0.010661781
-0.005771339,-0.49743938,0.0021214783,-0.007873476
-0.0060840547,-0.49796465,0.0023566931,-0.008478701
-0.0065790713,-0.49843284,0.0027322918,-0.009437382
-0.00637576,-0.49379578,0.0026179403,-0.009051383
-0.0071766376,-0.48725542,0.00329113,-0.01061523
-0.0081321895,-0.4672901,0.0042034984,-0.012502193
-0.008580267,-0.46303242,0.0045855045,-0.013378143
-0.0073935986,-0.48090327,0.0035145879,-0.011046827
-0.0067617,-0.4889084,0.0029579252,-0.009808004
-0.006336838,-0.4993169,0.0025385022,-0.008966327
-0.0066043735,-0.49808076,0.002754867,-0.009487033
-0.007357955,-0.4945166,0.0033650398,-0.010953963
-0.007688999,-0.48120534,0.0037385523,-0.011618912
-0.008325249,-0.48021096,0.0042356253,-0.01285392
-0.008598626,-0.4656694,0.004575908,-0.013409138
-0.009409398,-0.4617555,0.005233109,-0.014987528
-0.0074676573,-0.47929776,0.0035858452,-0.011193216
-0.0066143572,-0.4780162,0.0029426515,-0.009541392
-0.0038360953,-0.4735815,0.0008508265,-0.0041638017
-0.005993277,-0.5016599,0.0022538602,-0.008296311
-0.0060385168,-0.50321925,0.0022745878,-0.008381307
-0.0052654743,-0.52850294,0.0014545023,-0.0068387985
-0.0054301918,-0.5328226,0.0015421212,-0.007150531
-0.004586339,-0.5317676,0.00090412796,-0.005516708
-0.0056448877,-0.529054,0.0017406642,-0.0075733066
-0.00531134,-0.54339004,0.0013560355,-0.0069016814
-0.0054005682,-0.5451871,0.0014083683,-0.0070715547
-0.0052354336,-0.54856694,0.0012513399,-0.006745577
-0.005440563,-0.5456401,0.0014349818,-0.0071483254
-0.005729139,-0.5220701,0.0018679798,-0.007748723
-0.005355507,-0.52659285,0.0015407205,-0.007016599
-0.0056605637,-0.51610345,0.0018689334,-0.0076262355
-0.005429536,-0.53307045,0.0015393645,-0.007148862
-0.004959762,-0.54630536,0.0010601282,-0.006215155
-0.0052256286,-0.54736125,0.0012546331,-0.0067287087
-0.0066278875,-0.54632163,0.00233984,-0.009448588
-0.0036893487,-0.5245992,0.00028023124,-0.0037904382
-0.0033492744,-0.55688167,-0.00027048588,-0.0030750036
-0.0073435307,-0.5531894,0.0028272867,-0.010823786
-0.008898348,-0.56116337,0.0039486587,-0.013823688
-0.00873661,-0.5652623,0.003787741,-0.013503015
-0.009547204,-0.5629655,0.004430294,-0.015078247
-0.007400304,-0.55672264,0.0028391331,-0.010927737
-0.007494837,-0.55784315,0.0029015988,-0.0111089945
-0.006828159,-0.55043435,0.0024566203,-0.0098297
-0.0065404773,-0.55347157,0.0022086203,-0.0092666745
-0.005479157,-0.52633405,0.0016379207,-0.0072567463
-0.0060768127,-0.50911045,0.0022510886,-0.008445203
-0.0055992305,-0.51926434,0.0017935038,-0.0075018406
-0.005941391,-0.5056962,0.0021778345,-0.0081887245
-0.005793035,-0.50700784,0.0020522326,-0.007898867
-0.0062296093,-0.50622284,0.0023942292,-0.008746445
-0.0055381954,-0.50867677,0.001841709,-0.007401943
-0.0057427883,-0.5123718,0.0019655377,-0.007792115
-0.0061268806,-0.5008168,0.00236395,-0.008556724
-0.0054881573,-0.52102745,0.0016924739,-0.007283449
-0.0054636896,-0.52702594,0.0016198307,-0.007225573
-0.0057396293,-0.5257518,0.0018429756,-0.0077626705
-0.0053879023,-0.5411834,0.0014345944,-0.007054031
-0.0057580173,-0.5527167,0.0016150475,-0.0077513456
-0.0056832135,-0.5495416,0.0015861541,-0.0076118708
-0.005324185,-0.5463717,0.0013391376,-0.00692147
-0.0054062605,-0.54515177,0.0014130771,-0.007082641
-0.0055456758,-0.54254913,0.0015433729,-0.0073574185
-0.0054341555,-0.5362,0.0015148222,-0.007152319
-0.0058357716,-0.5214885,0.0019550323,-0.007956445
-0.005621165,-0.5135476,0.0018616468,-0.0075542927
-0.0054689646,-0.5189725,0.0016961843,-0.007249832
-0.0054531395,-0.5285698,0.0015978813,-0.0072024465
-0.00560531,-0.5353063,0.0016541779,-0.0074856877
-0.0056133866,-0.54352605,0.0015865564,-0.007486999
-0.00560683,-0.54924405,0.0015302002,-0.0074643493
-0.0071230233,-0.5551357,0.0026406348,-0.010392964
-0.006848693,-0.5444279,0.0025262833,-0.009879887
-0.0053269863,-0.54410636,0.0013616085,-0.006930828
-0.005343139,-0.54047805,0.0014065802,-0.0069684386
-0.0056343675,-0.5322485,0.0017038882,-0.0075472593
-0.0056299865,-0.5207375,0.001803875,-0.0075588822
-0.0054191947,-0.53480583,0.0015158653,-0.007125795
-0.0057789385,-0.5461305,0.0016902089,-0.007803321
-0.0064585507,-0.5546396,0.002135262,-0.009105802
-0.005058706,-0.5536125,0.0010704398,-0.0063942075
-0.00759241,-0.5520371,0.0030285865,-0.011308253
-0.0062132776,-0.5438886,0.0020436049,-0.00864917
-0.00614208,-0.5504059,0.0019304454,-0.008499801
-0.0063663423,-0.53373176,0.0022521913,-0.008963525
-0.0055062473,-0.5308734,0.0016179383,-0.0073013306
-0.00552696,-0.52692056,0.0016693324,-0.0073484182
-0.005484611,-0.5321739,0.0015896857,-0.0072571635
-0.00604406,-0.5152544,0.0021708012,-0.008371055
-0.0055396855,-0.5148665,0.0017873049,-0.0073940754
-0.0054635704,-0.5260768,0.0016282797,-0.0072270036
-0.0055826902,-0.53282416,0.0016590804,-0.0074461102
-0.006188631,-0.50692606,0.0023564994,-0.00866586
-0.005559951,-0.51544935,0.0017976165,-0.007432282
-0.0059316456,-0.49946466,0.002226293,-0.008180678
-0.007004738,-0.46445853,0.0033638775,-0.010321736
-0.008549482,-0.44413596,0.004731506,-0.013351381
-0.00879249,-0.45013535,0.0048640966,-0.013811946
-0.0085991025,-0.42627978,0.0049298853,-0.013478696
-0.00917995,-0.41698277,0.005458981,-0.014620781
-0.009031951,-0.43124276,0.005217433,-0.014309049
-0.011649996,-0.4089768,0.0074260086,-0.01942259
-0.010951757,-0.42525876,0.0067441314,-0.018040776
-0.008833438,-0.43669176,0.0050162077,-0.013914764
-0.007935256,-0.460446,0.004113853,-0.012132406
-0.0089555085,-0.45580006,0.004938334,-0.014118135
-0.01023823,-0.45527208,0.005927235,-0.016605377
-0.008895129,-0.47148836,0.0047511756,-0.013973713
-0.007779211,-0.47433078,0.003869459,-0.011805713
-0.008171856,-0.47612494,0.0041546226,-0.012563646
-0.0063622594,-0.48942262,0.0026468188,-0.0090328455
-0.0074751675,-0.48696882,0.003522724,-0.011194348
-0.007917345,-0.48435733,0.003885448,-0.012055993
-0.0074571073,-0.47116637,0.003650725,-0.011186838
-0.009611666,-0.46068275,0.0053979456,-0.015381455
-0.009259433,-0.45896566,0.005143106,-0.014701724
-0.00926432,-0.46859366,0.0050604194,-0.014694393
-0.008995473,-0.4763428,0.004784599,-0.014159739
-0.009094119,-0.4718747,0.004900396,-0.014358759
-0.009021789,-0.4681309,0.004878491,-0.014225066
-0.009401858,-0.46524787,0.00519599,-0.0149668455
-0.009742588,-0.45021212,0.005592376,-0.015653491
-0.009792089,-0.44479406,0.0056789964,-0.015758872
-0.010580033,-0.44800258,0.0062547624,-0.017280638
-0.0108162165,-0.4424383,0.006485909,-0.017748117
-0.009041101,-0.45036864,0.0050527453,-0.014293432
-0.009670854,-0.45240164,0.0055176914,-0.015510619
-0.009292334,-0.45584595,0.005196333,-0.014770925
-0.009808302,-0.4558208,0.0055924654,-0.015771091
-0.010179967,-0.4586954,0.005851805,-0.016486526
-0.009660184,-0.4432013,0.005592093,-0.0155059695
-0.010903865,-0.4416421,0.0065603107,-0.017919362
-0.011577398,-0.43689466,0.007119715,-0.019233227
-0.010655582,-0.44699943,0.0063217133,-0.017428756
-0.010424912,-0.42497647,0.006342441,-0.017020047
-0.010749936,-0.42660868,0.006577164,-0.017647207
-0.010635406,-0.43621033,0.0064031184,-0.01740855
-0.011425793,-0.4281857,0.0070815533,-0.018954515
-0.011572093,-0.4299245,0.0071781874,-0.019235075
-0.012331575,-0.41138226,0.007927373,-0.020739555
-0.011842132,-0.40197718,0.007636249,-0.01980722
-0.0066548884,-0.40755373,0.0036062598,-0.009742677
-0.004018843,-0.39645177,0.0061174333,-0.0076176524
-0.012104094,-0.39331913,0.007914975,-0.020330071
-0.010656506,-0.40088654,0.006736383,-0.01751095
-0.01076135,-0.4181986,0.006661415,-0.017684042
-0.010416716,-0.4328041,0.0062658787,-0.016990542
-0.012898892,-0.43290412,0.008169442,-0.02180171
-0.011732608,-0.44081724,0.007203579,-0.019527256
-0.010211736,-0.43427742,0.0060953796,-0.016590655
-0.012542307,-0.4345144,0.007881388,-0.021107733
-0.012110233,-0.42840087,0.007604763,-0.020280838
-0.012269467,-0.42469972,0.007760152,-0.020595908
-0.01289925,-0.4032265,0.0084361285,-0.021854103
-0.008221775,-0.39414835,0.0049288273,-0.012803316
-0.0015977323,-0.40800214,0.0068418384,-0.004700482
-0.0040929317,-0.40039325,0.0072038174,-0.008466482
0.0019510686,-0.4080512,0.008325607,-0.0006349087
0.0011829734,-0.39567167,0.019216806,-0.008960187
0.0024448633,-0.40052015,0.010255948,-0.0011898875
0.0009866357,-0.39895046,0.011025041,-0.0037759542
-0.0030754507,-0.39978498,0.0048895776,-0.0054661036
-0.0044225156,-0.4053256,0.005828038,-0.008037269
-0.005230695,-0.41578114,0.0024397075,-0.006967783
-0.012622267,-0.40371978,0.008219197,-0.02131641
-0.009238213,-0.43676764,0.005326107,-0.01469928
-0.0087914765,-0.45215702,0.004845172,-0.013806522
-0.010439187,-0.44627059,0.006162226,-0.01701063
-0.01221624,-0.4142021,0.007813543,-0.02051109
-0.0130266845,-0.39798993,0.008580923,-0.022110283
-0.0100286305,-0.41144723,0.006159842,-0.016275465
-0.005897492,-0.4545691,0.0026031137,-0.008192658
-0.009534568,-0.43078828,0.005607128,-0.015284121
-0.01080507,-0.43124902,0.0065778196,-0.017746031
-0.012076199,-0.4211427,0.007643789,-0.020227492
-0.011570841,-0.42688674,0.007204503,-0.019237995
-0.01091826,-0.43430626,0.006637186,-0.017960072
-0.012210846,-0.42959553,0.007671237,-0.020473778
-0.010177553,-0.4452275,0.0059708655,-0.016505301
-0.01075688,-0.44622386,0.0064064115,-0.017626524
-0.009289175,-0.45868808,0.005168423,-0.014759839
-0.007923931,-0.47100073,0.004010394,-0.012092054
-0.00893721,-0.46227694,0.004866153,-0.014071405
-0.00982222,-0.4549393,0.005611047,-0.015799582
-0.0103347,-0.45951062,0.005963221,-0.016785026
-0.009926558,-0.4544778,0.0056952536,-0.016002715
-0.01111564,-0.43964696,0.0067406893,-0.018333375
-0.01142621,-0.4448803,0.00693202,-0.018926263
-0.008858621,-0.45945,0.0048312247,-0.013923943
-0.0066188276,-0.4779055,0.0029470474,-0.009550214
-0.006207615,-0.48416016,0.0025754273,-0.008742273
-0.005645126,-0.5110837,0.0019021332,-0.007605016
-0.0056102276,-0.5206983,0.0017890781,-0.0075206757
-0.005669445,-0.52191514,0.0018235743,-0.0076333284
-0.005593002,-0.5266907,0.0017220527,-0.0074768066
-0.0060177743,-0.5138124,0.002163589,-0.008322656
-0.0057572126,-0.5147519,0.001955226,-0.007815897
-0.0066168904,-0.48770118,0.0028576404,-0.009529412
-0.0072548687,-0.4794532,0.0034211874,-0.010780454
-0.0075116754,-0.4867549,0.0035526752,-0.011265457
-0.007809192,-0.47255898,0.003908381,-0.011866927
-0.007229954,-0.48386428,0.0033624768,-0.010724485
-0.0075535476,-0.47757304,0.0036672354,-0.011362672
-0.006265819,-0.48709452,0.0025937408,-0.008849978
-0.007258296,-0.49346626,0.0032980293,-0.010762632
-0.005887866,-0.4903816,0.002274245,-0.008111656
-0.0065020323,-0.49393177,0.0027136058,-0.00929594
-0.0052353144,-0.5115411,0.0015836209,-0.0068098307
-0.006395608,-0.49584284,0.0026147664,-0.009086311
-0.007070601,-0.48766914,0.0032060444,-0.010408938
-0.007611841,-0.47369182,0.0037468076,-0.011482418
-0.008203417,-0.48019212,0.004142314,-0.012617767
-0.008185804,-0.4722666,0.004199937,-0.012597382
-0.008352488,-0.46222258,0.0044180155,-0.012938082
-0.010068834,-0.44739145,0.0058680177,-0.016290784
-0.010767162,-0.44653875,0.006411463,-0.017645895
-0.01053372,-0.44916534,0.0062087923,-0.017188847
-0.010167271,-0.45723546,0.005855173,-0.016464412
-0.009671837,-0.456626,0.005480528,-0.015505135
-0.00996235,-0.45591867,0.0057097673,-0.016069531
-0.009727806,-0.45253825,0.0055601597,-0.015620768
-0.009520769,-0.43581915,0.005551398,-0.015248597
-0.009917527,-0.43687892,0.005846292,-0.016015828
-0.0113253,-0.44047374,0.0068941414,-0.01873833
-0.01134488,-0.4225688,0.0070698857,-0.01880747
-0.010588378,-0.44117308,0.0063224584,-0.017308652
-0.010192931,-0.44314098,0.006001383,-0.01653874
-0.009929061,-0.45151472,0.0057237595,-0.016012609
-0.0056438446,-0.4545194,0.0024089515,-0.007701099
-0.0037199259,-0.48201382,0.00068600476,-0.0039239526
-0.0062936842,-0.49220973,0.0025691986,-0.008895099
-0.0070426166,-0.49035797,0.003160432,-0.010349989
-0.0074208677,-0.4805315,0.0035388768,-0.011100352
-0.008321732,-0.45921075,0.0044214427,-0.012883663
-0.0093095,-0.4566899,0.005201936,-0.014802694
-0.00950554,-0.462116,0.005303651,-0.015173256
-0.010677546,-0.44482756,0.0063580573,-0.017475128
-0.0115226805,-0.4307025,0.007133305,-0.019137919
-0.010946244,-0.4388312,0.0066180825,-0.018006504
-0.009500712,-0.45712072,0.005344793,-0.015172601
-0.010793865,-0.45370543,0.006367624,-0.017685175
-0.0108804405,-0.43892425,0.0065667033,-0.017878711
